Title,Text,Entity,Type
The Dying Earth,"Why revenge?"" Presently they left the cottage and wandered across the moor, Etarr trying to show her beauty—the slow river Scaum flowing through green rushes, clouds basking in the wan sunlight over the crags, a bird wheeling on spread wings, the wide smoky sweep of Modavna Moor. And T'sais strove always to make her brain see this beauty, and always did she fail. But she had learned to check the wild anger that the sights of the world had once aroused. And her craving to kill diminished, and her face relaxed from its tense set.",Modavna Moor,Location
The Dying Earth,"""Are not the stars beautiful?"" whispered Etarr through his black hood.",Etarr,Person
The Dying Earth,"""They have names older than man."" And T'sais, finding only mournfulness in the sunset, and thinking the stars but small sparks in meaningless patterns, could not answer.",T'sais,Person
The Dying Earth,"Etarr said nothing. They walked on in silence. Suddenly he grasped her arm and pulled her low in the furze. Three great shapes went flapping across the afterglow. ""The pelgrane!"" They flew close overhead—gargoyle creatures, with wings creaking like rusty hinges. T'sais caught a glimpse of hard leathern body, great hatchet beak, leering eyes in a wizened face. She shrank against Etarr.",Etarr,Person
The Dying Earth,"Etarr said nothing. They walked on in silence. Suddenly he grasped her arm and pulled her low in the furze. Three great shapes went flapping across the afterglow. ""The pelgrane!"" They flew close overhead—gargoyle creatures, with wings creaking like rusty hinges. T'sais caught a glimpse of hard leathern body, great hatchet beak, leering eyes in a wizened face. She shrank against Etarr.",T'sais,Person
The Dying Earth,"Etarr laughed harshly. ""You shrink from the visage of the pelgrane.",Etarr,Person
The Dying Earth,"The countenance I wear would put the pelgrane themselves to flight."" The next morning he took her into the woods, and she found the trees mindful of Embelyon. They returned to the cottage in the early afternoon, and Etarr retired to his books.",Etarr,Person
The Dying Earth,"""I am no sorcerer,"" he told her regretfully. ""I am acquainted with but a few simple spells. Yet I make occasional use of magic, which may ward me from danger tonight."" ""Tonight?"" T'sais inquired vaguely, for she had forgotten.",T'sais,Person
The Dying Earth,"""Tonight is the Black Sabbath, and I must go to find Javanne."" ""I would go with you,"" said T'sais. ""I would see the Black Sabbath, and Javanne also."" Etarr assured her that the sights and sounds would horrify her and torment her brain. T'sais persisted, and Etarr finally allowed her to follow him, when two hours after sunset he set off in the direction of the crags.",Etarr,Person
The Dying Earth,"""Tonight is the Black Sabbath, and I must go to find Javanne."" ""I would go with you,"" said T'sais. ""I would see the Black Sabbath, and Javanne also."" Etarr assured her that the sights and sounds would horrify her and torment her brain. T'sais persisted, and Etarr finally allowed her to follow him, when two hours after sunset he set off in the direction of the crags.",Javanne,Person
The Dying Earth,"""Tonight is the Black Sabbath, and I must go to find Javanne."" ""I would go with you,"" said T'sais. ""I would see the Black Sabbath, and Javanne also."" Etarr assured her that the sights and sounds would horrify her and torment her brain. T'sais persisted, and Etarr finally allowed her to follow him, when two hours after sunset he set off in the direction of the crags.",T'sais,Person
The Dying Earth,"Over the heath, up scaly outcroppings, Etarr picked a way through the dark, with T'sais a slender shadow behind. A great scarp lay across their path. Into a black fissure, up a flight of stone steps, cut in the immemorial past, and out on top of the cliff, with Modavna Moor a black sea below.",Etarr,Person
The Dying Earth,"Over the heath, up scaly outcroppings, Etarr picked a way through the dark, with T'sais a slender shadow behind. A great scarp lay across their path. Into a black fissure, up a flight of stone steps, cut in the immemorial past, and out on top of the cliff, with Modavna Moor a black sea below.",Modavna Moor,Location
The Dying Earth,"Now Etarr gestured T'sais to great caution. They stole through a gap between two towering rocks; concealed in the shadow, they surveyed the congress below.",Etarr,Person
The Dying Earth,"Now Etarr gestured T'sais to great caution. They stole through a gap between two towering rocks; concealed in the shadow, they surveyed the congress below.",T'sais,Person
The Dying Earth,T'sais felt a premonitory chill. She looked at Etarr doubtfully.,Etarr,Person
The Dying Earth,T'sais felt a premonitory chill. She looked at Etarr doubtfully.,T'sais,Person
The Dying Earth,"""Even here is beauty,"" he whispered. ""Weird and grotesque, but a sight to enchant the mind."" T'sais looked again in dim comprehension.",T'sais,Person
The Dying Earth,"The crowd began to slip from their robes, to reveal all manner of men and women, old and young—orange-haired witches of the Cobalt Mountain; forest sorcerers of Ascolais; white-bearded wizards of the Forlorn Land, with babbling small succubi. And one clad in splendid silk was the Prince Datul Omaet of Cansapara, the city of fallen pylons across the Melantine Gulf. And another creature of scales and staring eyes came of the lizardmen in the barren hills of South Almery. And these two girls, never apart, were Saponids, the near-extinct race from the northern tundras. The slender dark-eyed ones were necrophages from the Land of the Falling Wall. And the dreamy-eyed witch of the blue hair—she dwelt on the Cape of Sad Remembrance and waited at night on the beach for that which came in from the sea.",the Melantine Gulf,Location
The Dying Earth,"The crowd began to slip from their robes, to reveal all manner of men and women, old and young—orange-haired witches of the Cobalt Mountain; forest sorcerers of Ascolais; white-bearded wizards of the Forlorn Land, with babbling small succubi. And one clad in splendid silk was the Prince Datul Omaet of Cansapara, the city of fallen pylons across the Melantine Gulf. And another creature of scales and staring eyes came of the lizardmen in the barren hills of South Almery. And these two girls, never apart, were Saponids, the near-extinct race from the northern tundras. The slender dark-eyed ones were necrophages from the Land of the Falling Wall. And the dreamy-eyed witch of the blue hair—she dwelt on the Cape of Sad Remembrance and waited at night on the beach for that which came in from the sea.",the Cobalt Mountain,Location
The Dying Earth,"The crowd began to slip from their robes, to reveal all manner of men and women, old and young—orange-haired witches of the Cobalt Mountain; forest sorcerers of Ascolais; white-bearded wizards of the Forlorn Land, with babbling small succubi. And one clad in splendid silk was the Prince Datul Omaet of Cansapara, the city of fallen pylons across the Melantine Gulf. And another creature of scales and staring eyes came of the lizardmen in the barren hills of South Almery. And these two girls, never apart, were Saponids, the near-extinct race from the northern tundras. The slender dark-eyed ones were necrophages from the Land of the Falling Wall. And the dreamy-eyed witch of the blue hair—she dwelt on the Cape of Sad Remembrance and waited at night on the beach for that which came in from the sea.",Datul Omaet,Person
The Dying Earth,"The crowd began to slip from their robes, to reveal all manner of men and women, old and young—orange-haired witches of the Cobalt Mountain; forest sorcerers of Ascolais; white-bearded wizards of the Forlorn Land, with babbling small succubi. And one clad in splendid silk was the Prince Datul Omaet of Cansapara, the city of fallen pylons across the Melantine Gulf. And another creature of scales and staring eyes came of the lizardmen in the barren hills of South Almery. And these two girls, never apart, were Saponids, the near-extinct race from the northern tundras. The slender dark-eyed ones were necrophages from the Land of the Falling Wall. And the dreamy-eyed witch of the blue hair—she dwelt on the Cape of Sad Remembrance and waited at night on the beach for that which came in from the sea.",Saponids,Nationality or Religious or Political group
